id;fecha;anio;mes;tipoprop;lugar;geoname_num;lat_lon;sup_tot_m2;sup_cub_m2;piso;cant_amb;des;tit;Pozo;Boleto;Unidades;Departamentos;Entrega;Inversor;Posesion;Cuotas;Anticipo;Estrenar;Emprendimiento;Resumen;Amenities;Cochera;Patio;Categoria;Balcon;Clase
69.757;9/2/15 0:00;2015;sep;dto;Almagro;3436397;-34.6220775573,-58.4040959459;46;42;;;CODIGO: 3016WP0066 ubicado en: CATAMARCA 1060 6TO E   Publicado por: WAIMAN PROPIEDADES. El precio es de ARS 1520000. DEPTOS DE 1 Y 2 AMBIENTES CON BALCÃ“N, LAUNDRY, SUM, SOLARIUM, SAUNA Y JACUZZI, ENTREGA EN DICIEMBRE 2017 . Publicado a travÃ©s de Mapapr;PROYECTO EN VENTA A UNA CUADRA DE SUBTE H HUMBERTO PRIMO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
69.783;12/25/15 0:00;2015;dic;dto;Villa General Mitre;3427433;-34.6,-58.483333;;56;;2;Raul Hector Merlo  CUCICBA 2407Contacto: Valeria Engel  MLS ID # 61141128EXCELENTE 3 AMBIENTES CON BALCON Y DOS BAÃ‘OS COMPLETOS  CON COCHERA FIJA DESCUBIERTA.  EDIFICIO CON SUM Y PARRILLA .  1 DORMITORIO EN SUITE DE  3,5 X 3,5  CON BAÃ‘O COMPLETO  Y  VES;3 AMBIENTES CON COCHERA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
69.792;6/15/14 0:00;2014;jun;dto;Nunez;3430348;-34.5539118,-58.4594876;52;50;;;CODIGO: 1237220 ubicado en: Arcos 2800   Publicado por: DEVOTO CITI. El precio es de USD 130000. ESPECTACULAR 2 AMBIENTES MUY LUMINOSO, DORMITORIO EN SUITE, AMPLIO LIVING COMEDOR, BALCON AL FRENTE EXCELENTES TREMINACIONES, APTO VIVIENDA O PROFESIONAL. AMP;2 AMBIENTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
69.798;5/8/14 0:00;2014;may;dto;Boedo;3436003;-34.5892902,-58.4019238;23;23;;1;Hermoso monoambiente en lo mejor de Recoleta, reciien pintado, kitchinette y baÃ±o remodelados a nuevo, gran placard, espacio en mueble para heladera grande, buen ventanal  aluminio anodizado blanco nuevo, muy lindo. Pisos de parquet excelente.;Monoambiente excelente ubicacion Recoleta - SUSPENDIDO. Ambiente. 23 m2. 23 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69.809;9/4/15 0:00;2015;sep;dto;Belgrano;3436077;-34.5655316,-58.4380373;95;85;;3;** ESPECTACULAR PISO DE 3 AMBIENTES MUY LUMINOSO 95 M2 TOTALES (90M2 CUBIERTOS Y 5 M2 DESCUBIERTOS) PALIER PRIVADO AMPLIO Y LUMINOSO LIVING COMEDOR EN L CON PISOS HIDROLAQUEADOS A NUEVO E INCREIBLES VENTANALES AL FRENTE.  COCINA COMPLETA A NUEVO  HALL DE;ESPECTACULAR PISO DE TRES AMBIENTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69.872;1/9/16 0:00;2016;ene;dto;Belgrano;3436077;-34.5562825,-58.4790126;53;48;1;2;Venta de Departamento 2 AMBIENTES con RENTA en NuÃ±ez  DESCRIPCIÃ“N: EXCELENTE SEMIPISO A ESTRENAR. SUM.  LAUNDRY. PARRILLA.  PISOS FLOTANTES.  MUY LUMINOSO.  TOILETTE. VENTA CON EXCELENTE RENTA $ 4.200.    LOUNGE PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
69.883;6/16/15 0:00;2015;jun;dto;Villa del Parque;3427455;-34.5984641953,-58.4855532995;38;38;;;CODIGO: 735Art3000 ubicado en: Artigas 3066   Publicado por: MAS PROPIEDADES  . El precio es de USD 68900. Excelente propiedad en venta. Departamento de 2 ambientes amplios, con increible vista abierta . Muy luminoso. Cocina de 5 x 2. Todos los ambientes;Artigas entre Nogoya y MelincÃºe. Ampiio 2 amb. Piso alto. Muy luminoso. Impecable!<br>Apto crÃ©dito. Facultad de Agronomia/ Cs. Veterinarias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69.888;1/29/16 0:00;2016;ene;dto;Villa Urquiza;3433775;-34.5732037,-58.4801359;51;47;;2;Este punto de la ciudad, ya consolidado por sus mÃºltiples proyectos, es la interseccion entre Belgrano R y Villa Urquiza, una ubicacion a pasos de todo, ideal para vivir y trabajar. OL Residences es un proyecto arquitectonico sobre un lote de 42 metros d;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69.893;6/11/14 0:00;2014;jun;dto;Parque Chacabuco;3430116;-34.6333235,-58.4492191;74;68;5;3;VENTA SEMIPISO DE 3 AMBIENTES A ESTRENAR EN PARQUE CHACABUCO CURAPALIGÃœE 854  SEMIPISO AL FRENTE CON BALCÃ“N   SUP. PPIA:  74 M2 COCHERA OPCIONAL  2 DORM  Fax int. 0     NUEVAS PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
69.917;2/23/15 0:00;2015;feb;dto;Almagro;3436397;-34.6072471,-58.4223623;40;40;1;1;VENTA DEPARTAMENTO 1 AMBIENTE DIVISIBLE EN ALMAGRO. Unidad a estrenar de 40 m2. Posee estufas de tiro balanceado, agua caliente central, cocina completa con extractor de aire. Pisos flotantes, frentes e interiores de placard, griferia Queija o similar, ar;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
69.989;2/27/16 0:00;2016;feb;dto;Once;3430291;-34.6017631,-58.4058823;85;81;3;3;ONCE DEPARTAMENTO EN VENTA 3 AMBIENTES CON DEPENDENCIAS Departamento de 3 ambientes con dependencias en venta en el 3er piso.  Living comedor, 2 dormitorios, baÃ±o completo, cocina , lavadero, dependencias de servicio, baÃ±o de servicio, balcon. Lindo dep;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7.029;3/25/14 0:00;2014;mar;casa;Parque Avellaneda;;-34.6400050101,-58.4771561623;130;85;;;CODIGO: 69500019 ubicado en: Martinez Castro   Publicado por: MARCELA MARCHESE SERVICIOS INMOBILIARIOS. El precio es de USD 142000. DESCRIPCION***Excelente, Como a Estrena 5 aÃ±os de AntigÃ_edad, Todo, Aire, Luz y Sol Â¡Â¡Â¡ Departamento en DÃºplex, al Fr;Duplex en Venta en Parque Avellaneda, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.061;11/17/15 0:00;2015;nov;dto;Almagro;3436397;-34.6036834,-58.4286733;68;44;8;3;Venta de Departamento 3 AMBIENTES en Almagro Excelente departamento de tres ambientes, todo luz, balcon y terraza Se deja constancia que las medidas, superficies y m2 consignados son aproximados, sujetos a verificacion y/o ajuste. El precio del inmueble p;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7.181;2/23/16 0:00;2016;feb;dto;Almagro;3436397;-34.6004455,-58.4161521;37;32;1;1;Venta de Departamento MONOAMBIENTE en Almagro Planta de acceso pasante donde estaran ubicados el hall de ascensor, cocheras, porteria y estudio profesional  Las unidades funcionales son monoambientes aptos para uso vivienda y estudio profesional. Los depa;DEPARTAMENTO EN VENTA;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
7.241;2/25/15 0:00;2015;feb;dto;San Telmo;3428113;-34.6165176444,-58.3730779501;60;55;;;CODIGO: 1188DTO27 ubicado en: SAN TELMO   Publicado por: CASTELLAR PROPIEDADES. El precio es de USD 115000. Ideal para vivienda, uso profesional y/o alquiler temporario para turistas en pleno barrio de San Telmo. Con frente a la calle consta de 2 dorm, Li;VENDO DPTO. EN SAN TELMO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.243;12/2/15 0:00;2015;dic;dto;Belgrano;3436077;-34.5530346,-58.4559805;34;32;5;1;Venta de departamento MONOAMBIENTE en Belgrano. Excelente, amplio y luminoso,  contrafente a pulmon de manzana con balcon. BaÃ±o completo con ventana, cocina americana, pisos de parquet, placard, impecable estado. Edificio de 5 aÃ±os de antiguedad, con so;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7.383;4/22/14 0:00;2014;abr;dto;Palermo;3430234;-34.593161,-58.431803;60;52;;3;EXCELENTE DEPARTAMENTO DE 3 AMBIENTES CÃ“MODOS. MUY LUMINOSO DOS DORMITORIOS CON PLACARD, BAÃ‘O, COCINA, LAVADERO INDEPENDIENTE Y BALCÃ“N AL FRENTE. OPORTUNIDADSE ACEPTA PROPIEDAD EN PARTE DE PAGO.;CORDOBA AL 4700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.393;5/1/15 0:00;2015;may;dto;Puerto Madero;3429760;-34.59849,-58.373387;;70;;2;Cristian Arnal Ponti   3570Contacto: Andres Rufino  MLS ID # 221069109Venta de un departamento de 3 ambientes con lavadero. Muy luminoso, con amplios dormitorios, inmenso placard. Piso de pinotea, ventana de vitraux, lavadero + baulera.  El edificio es ap;Venta 3 amb/ apto profesional! RETADO!!!!!!!!!!!!!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.459;7/3/15 0:00;2015;jul;casa;Saavedra;3429422;-34.5447488,-58.4848482;270;220;;5;Casa de 8 ambientes ideal para dos familias, son dos casas unificadas. Saavedra.Sup cub: 220Msup total: 270MP.B: Cochera para dos autos que sin estacionarlos oficia como quincho. Toilette, cocina con muebles bajo mesada y alacena. Parrilla cubierta y pati;Casa en Saavedra;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7.481;4/27/15 0:00;2015;abr;dto;Caballito;3435874;-34.613473,-58.4287924;54;43;4;;"VENTA DEPARTAMENTO 2 AMBIENTES EN CABALLITO Excelente ubicacion, a 1 cuadra de Av Rivadavia y proximo al subte linea ""A"". Departamentos de 1 y 2 ambientes. 2 ambientes con balcon terraza y parrilla 1 ambiente divisible. Bauleras. Cocheras opcionales dispo";DEPARTAMENTO EN VENTA;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
7.483;2/25/16 0:00;2016;feb;dto;Villa Pueyrredon;3429703;-34.589114,-58.506741;;51;;1;Monica Silvia Martinuzzi  CUCICBA 5172Contacto: Judith Bronzino  MLS ID # 42062100811 Excelente  Loft  a estrenar, de  construccion Premium.Consultar por financiacion. Amplio ambiente con pisos de Porcellanato BaÃ±o completo sanitarios Ferrum , griferia F;Venta Dpto. Villa Pueyrredon!!!;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7.486;8/3/15 0:00;2015;ago;dto;San Nicolas;6693229;-34.6002300408,-58.3768477861;73;71;;4;Espectacular oficina al frente en Microcentro, reciÃ©n pintada, muy bien ubicada,  3 dormitorios, un baÃ±o completo, un toilette, cocina, super luminosoPasillo de entrada: 1,05 x 3,60Recepsion: 2: 3,20 x 3,50 Dorm 1: 4,70 x 3,50 Dorm 2: 2,50 x 3,60Dorm 3:;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.559;10/9/15 0:00;2015;oct;dto;Villa Pueyrredon;3429703;-34.567963,-58.498936;;46;6;1;Rosario Pinto  CUCICBA 2718Contacto: Antonio Turrin  MLS ID # 42032103624Se trata de un departamento con tan solo $400 de expensas dos ambientes en un edificio de 40 aÃ±os de antiguedad. La propiedad se encuentra en exelentes condiciones, con griferia y t;DOS AMBIENTES AL FRENTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.590;8/12/15 0:00;2015;ago;dto;Palermo;3430234;-34.573231,-58.436649;;62;;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Palermo  1 DormitoriosLindisimo y super luminoso, dos ambientes en duplex, amplio living comedor, pisos de madera, cocina integrada, toil, dormitorio en suite  c/hidro, maravillosa vista abier;Departamento en Venta ubicado en Palermo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.669;9/24/15 0:00;2015;sep;dto;Barrio Norte;3436109;-34.5995053,-58.4010318;197;;4;6;Venta Departamento en Barrio Norte. Hermoso semipiso de 200m2 propios ubicado en un 4to piso al frente. El departamento tiene un amplio hall de entrada, dos salas de estar .    SEBASTIAN CANTERO;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.728;10/16/15 0:00;2015;oct;dto;Palermo;3430234;-34.572009,-58.432771;;60;;2;Ariel Champanier  . 4330Contacto: Alejandro Guelman  MLS ID # 18127335EXCELENTE OPORTUNIDAD DE ADQUIRIR UN INMUEBLE EN EL CORAZON DEL BARRIO DE LAS CAÃ‘ITAS EN PALERMO.   AL FRENTE SOBRE BOULEVARD CHENAUT, 3 AMBIENTES EN UN PISO CUARTO CON COCHERA FIJA Y;SEMIPISO CAÃ‘ITAS 3 AMBIENTES CON COCHERA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7.828;11/6/15 0:00;2015;nov;dto;Villa Pueyrredon;3429703;-34.570884,-58.488694;;42;1;1;Maria Cristina Barrionuevo  CUCICBA 6281Contacto: Federico Salem  MLS ID # 420011061128Cullen 5563 entre Altolaguirre y Burela. Excelente zona dentro de Villa Urquiza  Departamento de un ambiente de 42m2 totales, de los cuales 35m2 son cubiertos, 7m2 de b;Departamento un ambiente en pozo. Villa Urquiza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.878;11/19/14 0:00;2014;nov;dto;Liniers;3431333;-34.6405409,-58.5293489;64;60;;;CODIGO: 174031 457 ubicado en: RamÃ_n FalcÃ_n 6700   Publicado por: SAAD CENTURION PROPIEDADES. El precio es de USD 120000. Excelente departamentos a estrenar semipisos de 3 amb .con balcon, cocina integrada, pisos de porcelanato, dormitorio con pisos flo;Excelentes departamentos a estrenar semipiso de 3 ambientes;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0
7.879;2/22/14 0:00;2014;feb;dto;Coghlan;3435359;-34.5671,-58.472344;87;76;;3;El edificio, diseÃ±ado en dos torres, propone viviendas de categoria gracias a la excelencia de losmateriales nobles y moderno diseÃ±o adaptado a las exigencias de hoy.Con el fin de cubrir las distintas necesidades, Blanco Encalada 3651 cuenta con departa;Venta departamento de 3 ambientes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7.890;9/2/15 0:00;2015;sep;dto;Centro / Microcentro;3435548;-34.5993308,-58.3879666;140;140;;5;Piso de categoria en edificio de estilo francÃ©s.  Impecable, reciclado respetando el estilo original.  Pallier privado.  Hall de recepcion.  Living comedor con balcon francÃ©s.  Dos dormitorios.  Tercer dormitorio en entrepiso.  BaÃ±o completo.  Toilette;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
70.066;9/26/14 0:00;2014;sep;local;Villa del Parque;3427455;-34.6092647,-58.4851181;40;40;;;CODIGO: 2 ubicado en: Alvarez Jonte Av. 3009   Publicado por: LUDIGLIANI DESARROLLO INMOBILIARIO. El precio es de USD 80000. Local en Villa del Parque de 40m2 Excelente Ubicacion sobre Av. Jonte y a 1 cuadra de Av. Nazca. . Publicado a travÃ©s de Mapaprop;EXCELENTE local de 40m2 en Av. Alvarez Jonte y Helguera.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.079;11/6/15 0:00;2015;nov;dto;Palermo;3430234;-34.587218,-58.406868;81;79;;;CODIGO: 20150998989 ubicado en: Billinghurst 1700 piso 4to   Publicado por: ZARLENGA INMOBILIARIA. El precio es de USD 162000. 3 amb con dependencia en zona Alto Palermo. . Publicado a travÃ©s de Mapaprop;3 amb con dependencia. Zona Alto Palermo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.168;1/9/16 0:00;2016;ene;dto;Barrio Norte;3436109;-34.5925807,-58.4029334;70;70;3;3;Venta de Departamento 3 AMBIENTES en Barrio Norte Amplio Contrafrente a Reciclar Muy buena planta, Dependencia o 3Âº Dormi IDEAL INVERSION    LACROZE PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.204;2/26/16 0:00;2016;feb;casa;Villa General Mitre;3427433;-34.637505,-58.475648;;20;;5;Ariel Champanier  . 4330Contacto: Natalia Randazzo  MLS ID # 42051104123Casa en lote propio, ideal 2 familias  El terreno es de 8,66m x 21,48m sobre el mismo hay 2 propiedades, una al frente con 2 habitaciones, 1 baÃ±o completo, cocina separada y comedor;Casa en lote propio 8,66mx21m ideal 2 familias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.206;3/25/14 0:00;2014;mar;PH;Villa Pueyrredon;3429703;-34.5850645631,-58.5101709366;302;130;;;CODIGO: 6831054 ubicado en: Obispo S. Alberto 3230 PB Fondo   Publicado por: QUERCIA PROPIEDADES. El precio es de USD 169000. Tipo casa multifamiliar de gran terreno, 3 amb. y monoambiente, con quincho de 8x4 c/baÃ±o, gran patio y terraza. Solo 2 unidades;PH en Venta en Villa Pueyrredon, Capital Federal;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
70.218;8/12/15 0:00;2015;ago;dto;Caballito;3435874;-34.6041284466,-58.4558884463;39;3;10;2;VENTA DEPARTAMENTO 2 AMBIENTES CABALLITO piscina, parrillas, juegos para chicos, solarium. edificio de 6 aÃ±os de antiguedad buen estado, medios de locomocion a una cuadra. Se deja constancia que las medidas, superficies y m2 consignados son aproximados,;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.280;9/23/15 0:00;2015;sep;dto;San Telmo;3428113;-34.62443,-58.374183;52;47;;2;Se trata de un proyecto de gran nivel de diseÃ±o y calidad. Actualmente estamos ofreciendo Unidades a Valores Muy Inferiores al Promedio de la Zona, 100% en pesos con ajuste CAC.Se trata de un momento ideal para ingresar en un Emprendimiento de este tipo;;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
70.337;1/1/15 0:00;2015;ene;dto;Barrio Norte;3436109;-34.6057005,-58.3779666;124;100;1;3;BARRIO NORTE, PISO EN VENTA 3 AMBIENTES CON DEPENDENCIAS PATIO COCHERA Pallier privado, living, comedor, escritorio ( o tercer dormitorio), 2 dormitorios (principal en suite con vestidor e hidromasaje), 2 baÃ±os completos, cocina, gran patio, sauna, lavad;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
70.368;10/26/15 0:00;2015;oct;dto;Belgrano;3436077;-34.56822,-58.458337;;32;6;1;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, BelgranoMy Residence es un desarrollo en un lote de triple frente, de mas de 26 mts.Presenta unidades de 1 , 2 , 3 y 4 ambientes.DiseÃ±ado con amenities de primer nivel y con un amplio parque.;Departamento en Venta ubicado en Belgrano;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
70.470;7/7/15 0:00;2015;jul;dto;Boca;3436004;-34.6324533,-58.3592357;52;40;1;2;DEPARTAMENTO 2 AMBIENTES CON PATIO A LA VENTA LA BOCA CAPITAL FEDERAL  Amplio depto. de 2 amb. Muy buen estado general. Primer piso. Contrafrente. Posee 1 dormitorio con placar, 1 livingcomedor, cocina, baÃ±o y patio con techo de policarbonato corredizo.;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
70.489;1/13/16 0:00;2016;ene;dto;Paternal;3430087;-34.6041041838,-58.4558512446;36;36;;1;Excelente monoamb A ESTRENAR al frente con balcon corrido, muy luminoso.Pisos de ceramica.Cocina integrada equipada con anafe, horno electrico y amoblamiento de vanguardia.1 BaÃ±o comleto.Calefaccion individual.Cochera NÂª 5 fija y cubiertaEl edificio tie;VENTAS;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
70.553;4/24/15 0:00;2015;abr;dto;Palermo Hollywood;;-34.5776747,-58.4327546;38;34;;2;Departamento en venta en Palermo. Luminoso departamento en una ubicacion excelente, cerca del subte y de Avenida Santa Fe. Cuenta con un baÃ±o y un toilette. Cocina integrada y dividido por un placard hay un dormitorio.Solo 2 departamentos por piso.;Studio en Palermo Hollywood - Muy luminoso - Excelente ubicacion;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
70.588;7/18/15 0:00;2015;jul;dto;Belgrano;3436077;-34.5753140787,-58.4401781527;45;41;5;2;DEPARTAMENTO 2 AMBIENTES EN VENTA EN BELGRANO.  Comodo 2 ambientes de 44 mts2, con detalles de calidad, cocina  y horno elÃ©ctrico con muebles altos y bajos y baÃ±o completo, piso prefinished de primera calidad, balcon al contrafrente con vista abierta.;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
70.637;1/21/16 0:00;2016;ene;dto;Colegiales;3435356;-34.578295,-58.449588;;;5;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Colegiales  1 Dormitorios  Con Cochera  Apto profesionalventa contadoCoch. U$S 30.000.  CUCICBA Mat. 5404;Departamento en Venta ubicado en Colegiales;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
70.662;10/15/15 0:00;2015;oct;dto;Palermo;3430234;-34.573126,-58.4224217;200;188;;4;Excelente departamento en edificio en esquina, en  una de las mejores zonas de Buenos Aires y a metros de la Avenida del Libertador. 3 dormitorios en suite, el principal  con vestidor y jacuzzi. Todos al frente.Amplio living tambiÃ©n al frente con palier;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.687;3/25/14 0:00;2014;mar;dto;Floresta;3433910;-34.6404110529,-58.4766626358;130;85;;;CODIGO: 69500018 ubicado en: Martinez Castro   Publicado por: MARCELA MARCHESE SERVICIOS INMOBILIARIOS. El precio es de USD 142000. ***Excelente, Como a estrena 5 aÃ±os de AntigÃ_edad, Todo, Aire, Luz y Sol Â¡Â¡Â¡ Departamento en DÃºplex, al frente, 2 bal;Departamento en Venta en Floresta, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.753;4/24/15 0:00;2015;abr;dto;Balvanera;6693228;-34.6106208319,-58.3946178405;163;154;;4;ESPECTACULAR DEPARTAMENTO DE 4 AMBIENTES DE 163M2 TOTALES DE ESTILO TOTALMENTE RENOVADO. AMPLIO HALL DE ACCESO. COMEDOR INDEPENDIENTE CON PISOS DE MADERA AL FRENTE. TECHOS ALTOS CON MOLDURAS. GRAN LIVING CON TAMBIEN AL FRENTE CON PISOS DE MADERA UNIFICABL;ESPECTACULAR 4 AMB DE ESTILO A NUEVO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.765;6/30/14 0:00;2014;jun;dto;Liniers;3431333;-34.639243,-58.5237438;56;53;;;CODIGO: 1019V94 ubicado en: COSQUIN 25   Publicado por: CIOCALE INMOBILIARIA. El precio es de USD 120000. DEPARTAMENTOS / OFICINAS DE 2 AMBIENTES EN LA MEJOR ZONA COMERCIAL , DEPARTAMENTOS MUY AMPLIOS , CASI COMO UN TRES AMBIENTES , ENTRADA SOBRE COSQUIN;DEPARTAMENTOS / OFICINAS DE 2 AMBIENTES EN LA MEJOR ZONA COMERCIAL , DEPARTAMENTOS MUY AMPLIOS , CASI COMO UN TRES AMBIENTES , ENTRADA SOBRE COSQUIN CON ESQUINA RIVADAVIA , LOCALES ABAJO, MUY LUMINOSO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
70.803;1/21/16 0:00;2016;ene;dto;Barrio Norte;3436109;-34.5956838,-58.4096286;84;78;;;CODIGO: 201628228 ubicado en: Paraguay 3000   Publicado por: ZARLENGA INMOBILIARIA. El precio es de USD 205000. Excelente zona y vista. . Publicado a travÃ©s de Mapaprop;Paraguay 3000, entre Gallo y Aguero, piso 22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.807;10/6/14 0:00;2014;oct;dto;Almagro;3436397;-34.625449,-58.41607;33;;;1;SOLO EN CUOTAS SIN ANTICIPO;;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
70.808;4/13/15 0:00;2015;abr;dto;Flores;3433918;-34.619496,-58.464089;;;3;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Flores  1 Dormitorios  Con Cochera  Apto profesionalEntrega INMEDIATACOCHERAS:PB cubierta: U$S 28.000PB descubierta: U$S 25.000.  CUCICBA Mat. 1053;Departamento en Venta ubicado en Flores;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
70.864;1/26/16 0:00;2016;ene;PH;Mataderos;3430787;-34.6606482,-58.5175054;105;72;;3;Venta de ph 3 ambientes en Mataderos con patio, terraza y parrilla  Ingreso por pasillo, paso de distribucion 1.9x1. A la derecha la cocina, 1.87x3.3 artefacto de cocina, muebles bajo mesada, calefon. Doble bacha  Living comedor 3.65x4.7 piso en madera, V;PH EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
70.943;7/22/15 0:00;2015;jul;dto;Palermo;3430234;-34.5787482,-58.4297263;78;76;6;3;DEPARTAMENTO  3 AMBIENTES  EN PALERMO.  SEMI PISO. MUY LUMINOSO EN EXCELENTE ESTADO.    MAXI PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70.958;3/25/14 0:00;2014;mar;dto;Caballito;3435874;-34.6268194,-58.4456717;107;100;;;CODIGO: 61906 ubicado en: Hortiguera 373   Publicado por: JFN PROPIEDADES. El precio es de USD 295000. Observaciones: Excelentes Pisos en Construccion en inmejorable Ubicacion Pleno Caballito Sur a mtrs. de Pedro Goyena. Ascensor de ultima generacion con;Departamento en Venta en Caballito, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71.017;1/26/16 0:00;2016;ene;local;Almagro;3436397;-34.6039557,-58.4313375;240;240;;1;EXCELENTE LOCAL COMERCIAL EN ALMAGRO. EL MISMO SE ENCUENTRA EN PERFECTAS CONDICIONES DE MANTINIMIENTO, ESTA RECICLADO TOTALMENTE HACE 18 MESES. CUENTA CON UN AREA DE TRABAJO AMPLIO SIN COLUMNAS, QUE ES EL SALÃ“N EN PLANTA BAJA Y CUENTA CON UN SUBSUELO QUE;Local 240mÂ_ 1 ambiente con Gas Natural en Panama 900 PATAGONES Propiedades, Capital Federal, Almagro, por U$S 190.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71.030;2/20/16 0:00;2016;feb;dto;Velez Sarsfield;3427528;-34.637524,-58.503466;;48;4;1;Carlos Alarcon  CUCICBA 5058Contacto: Micaela D'Agrosa  MLS ID # 42026105312Comodo dos ambientes y medio, al contrafente en el corazon de villa luro.  La unidad cuanta al ingresar con un comodo living comedor , cocina separada, baÃ±o completo, y dormitori;Dos ambientes y medio con patio en villa Luro.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71.050;1/31/16 0:00;2016;ene;dto;Villa Crespo;3427458;-34.58616,-58.475633;;60;2;2;Mariano Aufseher  CUCICBA 4251Contacto: Gustavo Esteban  MLS ID # 420251022193Semipisos de 3 amb a estrenar , 6Â° piso. edificio solido de 6 pisos. sum, parrilla y cocheras disponibles. Muy luminoso comedor (9,60 x 3,05) y cocina, frente, toilete y baÃ±o;3 amb a estrenar;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
